YEAR;TMAX;TMIN;TMED
1986;27;6.6;19.1
1986;24.5;11.3;19.3
1986;26;12.6;19.6
1986;25.5;7;20.9
1986;25.6;12.2;19.8
1986;21.4;11.5;16.7
1986;20.2;7.4;15.1
1986;23.7;5.3;17.2
1986;25.6;10.9;20
1986;27.4;15.2;21.9
1986;28;16;21.5
1986;29;14.3;22.1
1986;31.5;16;25.6
1986;29;16.5;23.5
1986;29.5;12;17.5
1986;19.5;11;16.5
1986;21;9.8;16.4
1986;24;9.5;18.3
1986;27.6;20.5;22.3
1986;22.3;11.5;16.9
1986;19.6;6;14.1
1987;22;4.5;15.2
1987;24.5;6.5;17.5
1987;27.5;11.5;20.7
1987;25;14;21
1987;26;13;20.1
1987;28.5;11.8;21.9
1987;31.5;14.5;23
1987;33.5;11.5;24.7
1987;26.5;13.3;19.7
1987;28.5;10.9;21
1987;23.5;12;17.5
1987;27;6.5;17.1
1987;29;8.5;19.9
1987;24;14.6;18
1987;27.6;11;20.4
1987;30;15.5;23.7
1987;31.6;15.4;23.2
1987;28.6;15.3;21.6
1987;27.5;11;20.5
1987;29;15.2;21.6
1987;22.5;11;16.5
1987;25.8;7;18.5
1987;28;13.5;21.8
1987;28;13.5;19.2
1987;27;10.5;19
1987;30.6;11;22.6
1987;35;13;25.5
1987;35.5;17;27.6
1987;37;17;26.5
1987;23.6;16;20.6
1987;30.5;15.5;21.2
1987;26.5;9;20.1
1987;34;13;23.9
1987;33.8;14;25.2
1987;34;15.5;22.5
1987;26.5;16;22.2
1987;27;15;21.4
1987;26.6;12;15.9
1987;23.2;10;12.7
1987;23.2;7.2;16.9
1987;26.5;9.5;19.9
1987;27;13.9;21.4
1987;29.5;15.4;23.2
1987;31.4;16.5;24.6
1987;31;17.5;24.5
1987;30;17;23.5
1987;31.5;16.7;24.2
1987;31;17.5;24.3
1987;33.5;17.5;26.6
1987;34;17.7;25.3
1987;31;19.4;24.3
1987;29;16;21.6
1987;29;11.5;18.2
1987;29.6;10.2;20.8
1987;24.6;18.5;22.4
1987;25;16.8;21
1987;30.5;16;23.3
1987;27;18;23.5
1987;28.5;18.8;23.9
1987;33.5;19;27.4
1987;28;21;24.1
1987;23.7;17.5;20.8
1987;27;16.7;20.5
1987;22;15.3;18.7
1987;31.5;13.1;23.9
1987;31;15.5;23.4
1987;20;10;14.5
1987;15.3;7.9;12.7
1987;15.5;9;11.7
1987;19.6;7.3;13.4
1987;22.3;6.7;15.9
1987;24.9;12.9;17.6
1987;21;9.9;15.1
1987;20.3;6;13.2
1987;24.5;6.4;16.7
1987;27.5;11;19.7
1987;31;14.6;23.7
1987;25;12.2;16.2
1987;17.6;9.8;14.4
1987;20;9;13.6
1987;22;7.2;15.7
1987;18.4;13.7;17.1
1987;24.5;15.7;21.1
1987;21.6;14.7;18.7
1987;26.4;10;19.3
1987;27.3;12.5;20.6
1987;24.6;12.3;18.2
1987;18;12;15.2
1987;20.5;13;14.9
1987;18;10.3;14.2
1987;24;6.8;15.5
1987;20;7;14.2
1987;26.6;4.3;17
1987;25.5;13.5;19.1
1987;24;10.5;17.4
1987;26.7;13;19.9
1987;26.5;15.5;20.5
1987;23.2;11.6;16.2
1987;15.5;6.8;10.5
1987;17.6;5;12
1987;21.3;6.5;13.6
1987;21.6;5;14.4
1987;17;6;10.7
1987;20;0.5;11.1
1987;22;9;16.5
1987;18.6;9;13.8
1987;15;5;9.1
1987;16;1;9.2
1987;18;2;11.2
1987;19;9;11.6
1987;20;8;13.4
1987;21;6;14.3
1987;22.4;10.6;15.3
1987;23.8;7.5;16.2
1987;27;13.9;19.2
1987;20.8;11;15.6
1987;21;10;16.6
1987;18.6;12.5;16
1987;23;13;17.9
1987;23;13;18.2
1987;22.5;14;17.3
1987;16;10;11.5
1987;11.6;6.5;8.4
1987;13.4;8;11.2
1987;18.2;5.5;11.6
1987;19.5;6.5;12.7
1987;14.6;4.9;9.2
1987;9.7;0.2;3.8
1987;16.2;2;8
1987;18.8;4;11.6
1987;16.5;4.2;10.4
1987;15;4.5;9.1
1987;14.5;1;7
1987;16;1;7.4
1987;15;3;8.6
1987;15;2;8
1987;13;5.5;9.3
1987;14.6;4.5;8
1987;15.4;2;8.5
1987;16.5;3.5;8.2
1987;14;1.5;8.7
1987;10.5;0;4.3
1987;10.3;0.5;5.4
1987;9.9;0.5;6
1987;10;-1.5;4.1
1987;12;-2;4.9
1987;14.5;-0.5;7
1987;14.5;-0.5;8.3
1987;11;0;6.9
1987;12.5;5;8.1
1987;15.5;1.5;9
1987;18.4;5.5;11.7
1987;17.4;8.5;11.9
1987;12.7;7.3;11.1
1987;16.5;7;10.3
1987;15.5;3;9
1987;15.6;1.5;8.4
1987;16.8;6;10.5
1987;21;5;13
1987;20.5;10.5;14.9
1987;17;3.5;12.5
1987;16;4.5;8.4
1987;9;0.5;3.9
1987;9;1;2.3
1987;9.5;-4;2.1
1987;10.4;-4;3.4
1987;13.3;-1;7.3
1987;15.5;-0.8;7.9
1987;14;2.2;8.5
1987;13;5;9.5
1987;17.4;6;11.3
1987;14;3.4;10
1987;9;2;5.6
1987;9.5;0;4.6
1987;11;-3;4.7
1987;17.5;3;11.8
1987;20;6;12.6
1987;20;4;10.6
1987;18;2;10.7
1987;12;6.4;9.6
1987;17.5;3;10.2
1987;14;2.1;8.3
1987;12.5;0;9.7
1987;14.5;8;12.1
1987;13.5;4;8.6
1987;17;1.5;9.7
1987;13.5;4.5;9.5
1987;10;1;5.9
1987;13;3;10
1987;13.5;9.9;12.1
1987;18;11;14.9
1987;13;7;10.6
1987;12;7;11.1
1987;18.6;4.3;10.7
1987;14.5;6.5;10.8
1987;14.5;8.4;11.5
1987;12;5.4;9.2
1987;10;0.5;5.7
1987;8.5;-2.2;3.6
1987;11.4;-2;5.5
1987;14.5;-1;6.6
1987;16;-1.3;7.8
1987;10.5;1.3;7.5
1987;15;5;9.2
1987;11.5;-0.2;7.3
1987;14.5;8;11.8
1987;14;6.5;8.6
1987;17;4;9.5
1987;9;5;7.2
1987;10.6;2.1;6.3
1987;11.4;4.5;7.4
1987;8.6;3.8;6.5
1987;9.9;5.5;7.9
1987;13;5;7.6
1987;11;-1;6.1
1987;8;4;5.4
1987;9.5;5;6.5
1987;14;3.2;4.8
1987;13;0;7.5
1987;13;6;10.6
1987;15.5;6.5;11.1
1987;16.2;10.8;12.4
1987;19.4;7;11.5
1987;12;6;10
1987;15.6;8;10.7
1987;11.6;5.2;8.6
1987;8.5;6.5;8.3
1987;8;2;4.7
1987;8;5;5.7
1987;6.5;2;3.3
1987;6.5;1;3.1
1987;10.5;1;5.2
1987;13.5;3;8.4
1987;15;6;9.8
1987;18.5;9;12.2
1987;12.5;8.3;12.2
1987;21.3;8;12.8
1987;14.2;6;8.3
1987;12.7;8.3;10
1987;16.5;7.4;10.1
1987;14.5;4.5;8.3
1987;12;6.7;7.3
1987;16;0.5;8.8
1987;13.5;9;9.6
1987;11.2;5;7.6
1987;10.5;3;5.4
1987;11;-1;4.2
1987;10;0.5;4.5
1987;9.5;2.5;5.3
1987;15.1;6;9.6
1987;16.4;9;11.1
1987;13.6;6.4;8.7
1987;15.6;4;8.3
1987;16;4;8.5
1987;21.5;6;13.1
1987;20.3;7.5;13.4
1987;18.8;8;12.3
1987;13;2;5.7
1987;14;2;5.8
1987;17;5;10.6
1987;13;4.2;8.1
1987;18;5.5;9.7
1987;10.5;2.5;5.5
1987;11;2;4.8
1987;12.3;1;4.5
1987;17.6;4;8.1
1987;21.2;5;11.3
1987;16.6;6.5;10.6
1987;17.3;2.9;10.1
1987;16;0.5;8.3
1987;17.5;-2;10.1
1987;18;6.8;12.9
1987;18.5;5;12.2
1987;12.5;4.5;7.6
1987;18;-1;10.3
1987;14;6;10.4
1987;24.5;6.5;15.5
1987;24.5;6.5;17.1
1987;23.4;7.8;16.4
1987;16;6.6;11.3
1987;13.5;5.6;9.6
1987;19;2.5;11.7
1987;20;9.5;16.2
1987;18.5;9.7;14.4
1987;14;5.5;9.4
1987;15.5;0.5;8.9
1987;16;1.5;9
1987;10;3;11.6
1987;15;5.5;11.7
1987;20.5;6.5;12.4
1987;14.5;3.5;9.4
1987;18.4;7.5;12.8
1987;24.4;7;16.8
1987;18.5;12;13.8
1987;25.5;3;16
1987;22;9;14.5
1987;16.4;1.5;9.1
1987;13.9;3.5;11.3
1987;13;10;13.4
1987;16;11;15.6
1987;26.5;9;18.9
1987;21.1;9;15
1987;21.5;6.2;14.3
1987;23;9.5;16.7
1987;23;12.5;16.4
1987;20.3;8.6;14.6
1987;19.2;9.6;13.9
1987;16.5;7.7;12.4
1987;13.5;8.7;12
1987;12.5;8.3;10.6
1987;22;4.2;15.8
1987;18;7.4;13.1
1987;22.4;2;14.1
1987;25;10;17.2
1987;25;11;18.8
1987;21.5;11;17.3
1987;27;13.6;20.2
1987;22;12.5;17.8
1987;14.5;9.5;12.4
1987;21.4;10;14.6
1987;30;6;17.6
1987;22;11;15.4
1987;23;7;16.3
1987;23.2;6.5;16.1
1987;23.8;7;17.5
1987;22.5;7;16.7
1987;19;11.5;17
1987;19;12.5;16.5
1987;20.5;11;16.5
1987;23.5;12;17.8
1987;27.5;12;21.2
1987;32;14;21
1987;28.5;9;20.6
1987;34;18;26.9
1987;27.5;11;20.3
1987;23;9.5;16.8
1987;24.2;9;16.3
1987;23.5;8;17
1987;25.6;6;17.1
1987;20.8;10.6;15
1987;26;5;17.2
1987;20;9;15.1
1987;27;5.5;13.1
1987;24;14;21
1987;20.5;11.5;14.9
1987;25;9;16.8
1987;23.5;7.7;16.8
1987;22.5;10.9;16.3
1987;26.4;9;15
1987;24;7.5;16.2
1987;21.5;5;13.6
1987;21.6;2.8;14.5
1987;21.3;9.8;13.8
1987;18.4;4.5;12.5
1987;21.5;2.5;14
1987;23;11;16.2
1987;25.5;12.5;21.2
1987;26;14.4;21.1
1987;21.6;15;18.2
1987;19.5;13;16.1
1987;21.6;12.5;17.5
1987;23;13;18.2
1987;22.6;15;18.4
1987;25.7;15;19.8
1987;29.5;15;22.9
1988;27.5;16;22
1988;30.5;12.5;21.3
1988;31.5;14.5;23.5
1988;31.5;14.5;22.1
1988;24.5;10.5;16.1
1988;24.6;8;16.5
1988;30;11.8;22.6
1988;31.5;14;23.8
1988;32;15;24.1
1988;33;15.5;23.9
1988;30.9;12;20.6
1988;25.5;8.3;18.1
1988;27.6;10.8;19.1
1988;24.5;11;17.5
1988;27.5;7;19
1988;32;13;24.1
1988;30;12.6;22.6
1988;29.5;13;22.4
1988;26.4;11.5;19.1
1988;18;10;15.8
1988;20;11;15.7
1988;23.7;11.6;16.2
1988;22;6.2;15.4
1988;25.5;6.5;18.1
1988;27;14.8;22.6
1988;30.2;16.5;23.8
1988;28;14.5;22.2
1988;22;13.8;18.4
1988;17;8;11.1
1988;21;5;13.7
1988;17.8;7.5;13.3
1988;23;3.5;14.5
1988;27;10.5;18.3
1988;19.9;10;13.6
1988;20.5;9;14.3
1988;28;9;19.7
1988;22.5;10;18.3
1988;27;10;16.3
1988;28.4;10.5;19.4
1988;21;8.5;13.1
1988;19.7;4.8;12.9
1988;22.6;9.5;16.6
1988;23.5;11;18.5
1988;20.7;13.5;18
1988;25.5;15.5;20
1988;24;15.5;19.3
1988;26.4;13;18.5
1988;26;10.6;19.6
1988;27.6;13.6;20.8
1988;29.5;13.7;22.4
1988;30;17.6;23.5
1988;30.5;20;23.6
1988;29.6;16.7;23.6
1988;25.8;17.3;22.1
1988;25;16.5;20.4
1988;23.5;15.7;19.6
1988;25.5;17;20.2
1988;24.8;14.7;19.6
1988;26.6;15.6;20.5
1988;24.4;12.7;18.8
1988;26;13;20.3
1988;23;14.3;20.6
1988;31;9.5;22.3
1988;22.5;13;16.8
1988;27;13;19.4
1988;22;4.5;13.4
1988;22;4.5;13.9
1988;23.9;10;19.4
1988;26.5;15;20.9
1988;21;16;19.7
1988;23;18;21.2
1988;26.5;18;22.1
1988;25;15;19.9
1988;21.8;15;18.4
1988;22;14;18.2
1988;22;14.2;18.8
1988;21;12.2;16.6
1988;23;11.5;16.6
1988;28;7.1;19.8
1988;31;15;21.8
1988;28.5;10.5;21.3
1988;29;13.5;22.2
1988;25;13;18.7
1988;23.9;7;16.7
1988;22.2;12;18.6
1988;24.6;15;19.5
1988;19.7;9;14.4
1988;20.5;5;14.4
1988;24;10.5;18.1
1988;25.5;14.5;20
1988;19;8;12.7
1988;18.5;4.5;12.1
1988;21.5;5.5;14.1
1988;19.5;9.5;14.3
1988;18;7;12.1
1988;19.9;4.7;13.7
1988;20.4;10.5;14.7
1988;13.2;5;9.7
1988;16.5;2.5;10.2
1988;24;3.8;14.8
1988;25.6;9;16.3
1988;17;6;11.2
1988;17.5;3.2;11.5
1988;20;7.2;14.3
1988;21.5;9;15.3
1988;21;11.4;15
1988;17;8;11.6
1988;23;4;14
1988;15.8;4.5;8.6
1988;21.5;9.5;15.1
1988;17.3;9;14.9
1988;20.6;8.5;15
1988;17.5;4.2;11.5
1988;19.9;3;13.1
1988;16.3;7.5;12.1
1988;14;0.1;8.6
1988;12.5;5.4;7.8
1988;13.2;1.2;7.6
1988;15;0.9;8.1
1988;15.5;1;9.2
1988;13.6;4;9.8
1988;19;6;11.4
1988;14.6;3.2;10.5
1988;13;0.7;8.6
1988;13;3.5;7.6
1988;13.4;-3;7.2
1988;15;-0.5;7.5
1988;15.6;0;8.2
1988;15.9;0;9.5
1988;14;-0.3;8
1988;17.6;1.1;10.3
1988;17.2;0.3;9.9
1988;14;6.5;10.1
1988;17.5;0.3;10.3
1988;14.5;4.2;9.2
1988;15.6;7.5;11.3
1988;16;5.5;10.4
1988;17.6;2.2;11.3
1988;18.7;6;12.5
1988;14.9;4.6;9.6
1988;17;-0.3;8.4
1988;20;1;10.6
1988;20.8;0.5;10.7
1988;12.6;1.3;7.6
1988;11;1.3;6.7
1988;12.6;3;6.9
1988;16.7;0.9;9.4
1988;11.4;2.1;7.1
1988;10.5;0;5
1988;10;2;4.6
1988;9.9;0.2;5.8
1988;9;1.8;6.3
1988;11;-2.3;3.6
1988;11;-2.8;4.3
1988;12.5;-1.3;6.7
1988;10.4;2.6;6
1988;16;-1;8.2
1988;14;4.5;9.6
1988;10.5;3.7;8.9
1988;14.5;4.9;9
1988;12.2;-1.3;6.2
1988;12.5;-2.4;5.5
1988;9;1;6
1988;13.5;3.5;7.7
1988;15.3;3;8.4
1988;15.4;2.3;8.1
1988;13.6;0.7;7
1988;15;5.3;9.2
1988;10.4;6;8.8
1988;10.7;5;8
1988;11.6;2.5;6.8
1988;14.5;4.5;8.6
1988;18.5;3.8;10.6
1988;15.5;5.5;11.4
1988;15;4.6;6
1988;13;1;5.8
1988;15;2.5;7.5
1988;16.5;1;9.1
1988;17.5;8;10.6
1988;14.5;3.7;8.4
1988;10;7;8.8
1988;11.3;8;8.8
1988;11.8;3.6;7.8
1988;9.6;2;6
1988;9.6;-1;3.8
1988;8.5;-2;2
1988;9;-3.9;2
1988;11;-3.2;3.8
1988;10;-0.8;4.2
1988;8;-0.5;3.6
1988;8;-0.5;2.2
1988;8.5;-0.5;2.9
1988;8.2;-1.2;3.9
1988;9.5;-1.8;4.2
1988;10;-1.3;4.4
1988;13.5;2.7;7.2
1988;16.6;3.1;8.3
1988;19.5;5.6;11.2
1988;18.6;5;12.1
1988;17.5;7.4;11.3
1988;15.5;5.1;8.2
1988;13.5;-3.5;5.1
1988;8.5;3.7;6.3
1988;8.4;1.6;3.9
1988;9;-0.5;3.3
1988;15;-2;5.5
1988;12;0.7;6
1988;14.4;3.8;7.7
1988;14.5;5.2;9.4
1988;17.5;7.2;12
1988;18.3;9.5;13.2
1988;11.8;6;7.3
1988;15.4;2;8.5
1988;13.5;1;6.4
1988;14;-4.5;5.6
1988;13;-3;5.2
1988;16.3;-0.8;9.8
1988;20;2.3;10.2
1988;15;3.5;8.4
1988;8;4;7.4
1988;9.4;5;7.2
1988;9.5;2.3;5.3
1988;11;-1.3;5
1988;12;5.4;8.4
1988;15.6;6.1;9.9
1988;11.6;8.6;10.8
1988;13.5;11;12.1
1988;12.6;8.5;8.6
1988;15;5.9;8.5
1988;14.5;3.2;8.3
1988;15.5;7.1;11.3
1988;13.7;9.5;11.5
1988;14;6.1;9.4
1988;13;3;7.6
1988;18.3;4.4;11.5
1988;19.9;10.1;14.6
1988;15.6;3.5;8.1
1988;9.5;-1;4.1
1988;11.6;-1.4;5.3
1988;15.5;-0.5;8.4
1988;18;2.5;10.8
1988;16;5.7;8.7
1988;15;1.2;7.9
1988;12.5;2;6
1988;10.4;0.2;4.5
1988;13.5;-1.3;6
1988;15;0;7.6
1988;16;3;8.9
1988;15;7.9;11.3
1988;18;7.5;11
1988;17.5;1.1;7.8
1988;10.7;6.3;8.2
1988;13.5;5.2;8
1988;16.6;2.4;8.9
1988;19.5;4.5;11.5
1988;18.1;3.8;11.1
1988;17;5;9.7
1988;10.5;1;5.2
1988;11.5;0;5.8
1988;9;1.3;5.1
1988;13;2;4.5
1988;13;-2;6.1
1988;17.5;3.7;11.9
1988;21.6;7.7;13.1
1988;12.6;7;11.1
1988;14;10.3;11.5
1988;17.4;10;13.4
1988;15.5;8.6;11.1
1988;17;6.5;10.9
1988;14.2;1.5;7.8
1988;20;4.5;11.7
1988;21;8;14.3
1988;24;8.5;15.2
1988;18;6.5;11.6
1988;16;8.5;11.5
1988;12.6;9.7;10.7
1988;12.3;5.5;9.5
1988;11;8;8.7
1988;15.4;7;11.1
1988;22.4;5.6;12.7
1988;19.5;7;12.4
1988;15.4;3;9.6
1988;16;1.8;8.8
1988;16;5;9.9
1988;22;9.7;14.2
1988;12;8;10
1988;18.5;7.8;12.3
1988;19.5;9;11.8
1988;11.5;5.4;7.5
1988;11.5;4.5;7
1988;14.7;0;9.4
1988;16.5;5.5;10.5
1988;18.7;5.5;10.8
1988;18.5;4.8;11.5
1988;23.1;3.5;13.9
1988;20;11.5;13.4
1988;21;3;15.2
1988;20;8.5;12.9
1988;13;4;7.8
1988;13;2.5;7.5
1988;23.5;5;15.7
1988;27;12.8;19.6
1988;21.3;9;13.6
1988;15;4;9
1988;18.5;5;11.1
1988;22.5;3.5;14
1988;26.3;8.8;15.3
1988;24.5;7.5;16.4
1988;28.5;10;19.2
1988;29.6;13;21.6
1988;29.6;16;21.4
1988;22;11;15.3
1988;26.5;5;15.3
1988;18;5.5;11.3
1988;23.6;3;14.3
1988;16.5;11;13.8
1988;22.6;8.8;15.7
1988;20;9.5;13.8
1988;20.8;2.5;13.3
1988;23.4;9;16.5
1988;24.5;13;17.8
1988;22;15.2;18.9
1988;20.6;15.5;17
1988;30.6;13.5;21.9
1988;22.8;12;14.1
1988;18.5;10;13.2
1988;20.6;6.5;14.4
1988;28;8.4;17.4
1988;29.5;10;21.1
1988;24.5;6;18.3
1988;21;8.2;13.5
1988;24.5;6;15
1988;30.4;10.5;20.2
1988;28;12.8;18.8
1988;19;11.6;14.5
1988;22.5;9.2;18.2
1988;32.4;14.6;23.1
1988;30.6;14;22
1988;33.4;9.5;22.8
1988;33;14.4;24.2
1988;32;13.5;24
1988;26.5;14;19.4
1988;22.2;8.4;16.4
1988;23;10;16.7
1988;28;15;20.9
1988;27;13;20.7
1988;26.5;14.5;19.8
1988;23;10.1;16
1988;21;11.5;16
1988;27;9.2;17.7
1988;22.5;8.7;16.7
1988;25;11.5;16.9
1988;25.2;9.5;18.7
1988;19.5;11.7;15.5
1988;27;8;18.5
1988;28;13;22.3
1988;29.1;17;21.5
1988;31;15.5;21.3
1988;33;11.5;20.8
1988;25.6;14;18.8
1988;26;13.7;20.8
1988;23;11;16.2
1988;20.4;6.8;14.8
1988;24.5;11;17.6
1988;27.4;13.5;21.3
1988;30.4;15.5;24
1989;33.5;16.4;23.3
1989;30.5;14.5;22.5
1989;34.5;19.3;26.6
1989;34;17.5;25.6
1989;35;19;25.8
1989;29.5;19.5;23.6
1989;24.5;17;20.4
1989;27;11.2;18
1989;19.2;10;14.6
1989;24.5;9;21
1989;28.3;15.4;21.6
1989;29;14.5;21.7
1989;31;17.2;22.4
1989;30.5;17;23.2
1989;27.5;17;20.9
1989;27;11.7;19.1
1989;28.6;15.2;20
1989;32;10.8;20.6
1989;30;10;20.7
1989;27;11;20
1989;24.5;15.4;19.2
1989;33.5;8.5;22
1989;34;19.3;25.7
1989;34.5;11;25.7
1989;26.6;18;21.6
1989;28;14.5;20.4
1989;31;16.7;24.4
1989;30.6;16.5;21.6
1989;23.5;12.5;17.9
1989;27.6;10.8;19.5
1989;22;12.5;16.5
1989;24.8;8.2;16.5
1989;24;14;17.9
1989;25.4;15.4;20
1989;31.5;12.4;22.8
1989;32;13.4;22.7
1989;29.5;15.3;21.4
1989;17.8;10.6;15
1989;21.6;5;13.5
1989;28.6;8.5;19.7
1989;32;14.3;23.9
1989;35.2;18;26.1
1989;25.3;19;21.2
1989;26;16.3;20
1989;25;13.4;19.5
1989;27;19;21.6
1989;32.5;19.7;24.3
1989;33.6;13.8;23.3
1989;25;15.5;19.3
1989;32.4;14.5;23.6
1989;22.5;16;18.4
1989;25.4;13.9;19
1989;29.5;12.8;21.1
1989;23.3;16.9;19.4
1989;22.7;13.2;17.4
1989;22.6;11.4;15.7
1989;26.3;6.5;18.9
1989;29.5;14.5;21.4
1989;31.5;17.2;23.4
1989;33;20;24.5
1989;22.9;16.5;19.4
1989;27.5;16.6;20.7
1989;26;14.5;19.3
1989;27;11.5;19.4
1989;26.9;11.5;18.4
1989;20.6;12.7;15.9
1989;22.5;8.1;16.8
1989;27.6;10;18.9
1989;27;13.1;19.1
1989;19.6;15;16.5
1989;21.4;12.5;17.6
1989;26;13;19.7
1989;27.7;12.5;20.7
1989;32.5;16;20.3
1989;18.2;12;14.5
1989;22;7;14.9
1989;26.5;7.5;17.5
1989;25.6;13;19.2
1989;26.4;11;19.4
1989;25.6;14.5;20.1
1989;27.5;16;19.9
1989;20;12;16.1
1989;23.4;13.2;17.9
1989;21.4;12.4;16.7
1989;23;6.5;14.9
1989;29.6;10.2;19.6
1989;27;12.3;18.9
1989;19.5;10.5;14.1
1989;21;7.1;13.4
1989;19;8.5;12
1989;20.5;4.5;12.6
1989;22.5;7;14.9
1989;20;10.5;14.8
1989;25.5;7.5;16.7
1989;22.4;8.5;15.2
1989;22.3;5.5;14.8
1989;26;11;18.4
1989;26.5;15;20.1
1989;20.6;11.5;15.4
1989;22;7.5;13.9
1989;21.6;7;15.8
1989;25.6;8.9;15.5
1989;23;5.8;15.3
1989;28.5;9.3;16.7
1989;26;7;17.2
1989;20;15;16.7
1989;20.8;11.1;15.2
1989;25;9.5;15.7
1989;26.5;5.5;16.6
1989;27;9;18.6
1989;20;8.5;13.6
1989;20.3;1.5;11.3
1989;23.5;7;16.6
1989;22.6;9;15.8
1989;22.3;14.5;17.1
1989;26.5;9.5;17.3
1989;27.5;9;16
1989;12.5;5.2;8.5
1989;15;1.5;8.3
1989;18;3;9.4
1989;18;1;10.2
1989;17.6;5;10.5
1989;13.3;2.5;7.6
1989;12.6;0.8;6.1
1989;13;-0.5;7
1989;17;3;9.3
1989;18.6;4.5;10.8
1989;17.7;2.8;9.5
1989;17.6;1;10.8
1989;20.5;2.1;11.7
1989;19.3;3.6;13
1989;22.5;10;16.9
1989;26.2;15.2;20.8
1989;26;15.5;17.7
1989;17;8.6;11.9
1989;16;3.2;10.3
1989;22.6;3.5;12.9
1989;17.5;7.3;12.5
1989;19.5;10;14.9
1989;23;12.5;17.2
1989;21;11;16.8
1989;18.5;14.5;15.9
1989;16;8;11.7
1989;15;3.5;8.1
1989;12;3.6;6.5
1989;14.3;-1;7.6
1989;17;3.4;10.1
1989;17.6;6.3;11.6
1989;17.4;9;12.5
1989;16.6;6;11
1989;14.6;6;9
1989;11.6;2.6;9
1989;12.8;7.5;10
1989;14;5.8;8.1
1989;13.9;-0.5;6
1989;13;0;7.3
1989;15.5;8.8;11.9
1989;13;7;9.9
1989;13.5;9.5;10.5
1989;10.5;4;6.6
1989;9;1.8;5.4
1989;9.5;1;6
1989;15;2.3;8.3
1989;18.3;4.5;10.2
1989;16.6;3.7;9.6
1989;15.4;4.5;9.3
1989;15.6;5;9.5
1989;15.5;2.5;8.4
1989;15.4;3;9.7
1989;14;5.5;8.9
1989;15;-1;8.1
1989;13;6;9.4
1989;14.2;6;9.6
1989;19;1;8.8
1989;17.5;6.5;11.1
1989;17.5;4.8;10.6
1989;12.4;2;8.6
1989;16;8.6;11.2
1989;17.3;5.6;11
1989;15.6;5;9.7
1989;12.6;4.8;9.4
1989;8.8;2;4.9
1989;9;0;3.2
1989;8.5;-3.4;2.5
1989;5.2;2;4.3
1989;8;-0.5;4.4
1989;7.5;1;5.6
1989;9;-1.7;3.1
1989;7;-0.5;3.5
1989;12.5;4;7.1
1989;14.3;1.7;7.8
1989;15;1.6;8.5
1989;10.8;3.5;8.1
1989;14.3;5.2;9.2
1989;12.5;3;7.3
1989;13.4;-1;6.7
1989;16.7;4.6;10.1
1989;20.9;7.9;13.9
1989;18;9;12.2
1989;10;3.2;7.3
1989;12.3;6.8;9.1
1989;9.5;6.4;8.5
1989;13.7;5;8.6
1989;9.5;5;8.2
1989;11;7;8.9
1989;10;4;7.4
1989;13.2;4.3;8.4
1989;10.6;6;8.7
1989;10.5;7.1;9.2
1989;10.5;7;7.8
1989;10.5;5;7.7
1989;14;2.1;9
1989;18;5;11.9
1989;19.6;6;12.2
1989;12;7.7;10.1
1989;14;7.8;9.5
1989;20;5;12.1
1989;20.8;3.6;12.7
1989;19;7.5;12.4
1989;15;8;11.5
1989;15;10.8;12.8
1989;15;10;11.1
1989;14.5;9.6;11
1989;17;8.4;11.9
1989;19.5;9;12.9
1989;21.5;7.1;14.1
1989;21.5;9.6;15.6
1989;17;10;13.7
1989;12.6;5;9.2
1989;12.5;7.5;12.2
1989;12;6.6;8.4
1989;13;3.5;8.7
1989;10.5;8;8.6
1989;9.7;5.5;6.7
1989;13.5;4.3;7.8
1989;10.5;7;7.8
1989;14;3;8.5
1989;12.5;5.5;8.3
1989;11;2.9;6
1989;17.5;0;9.4
1989;18.7;6.8;12
1989;13.4;6;8.4
1989;14.3;5;7.8
1989;15.5;0.5;8.5
1989;17.2;3.8;10.3
1989;19;9;12.7
1989;14.8;6.6;9.1
1989;14.3;2.2;7.7
1989;13;2.1;6.3
1989;15.9;0.3;7.3
1989;15.6;1;7.2
1989;14;2;7.2
1989;16.4;4.5;9.4
1989;14.4;7;10.6
1989;14;7.5;10.4
1989;16;5.6;10.1
1989;16.9;3;9.4
1989;11.5;3.6;7.2
1989;14.6;0;8.9
1989;18.5;5;10.4
1989;21.6;7;14.2
1989;18.5;7;11.7
1989;12.6;6;9.6
1989;16;9;12.5
1989;15;11;12.7
1989;13;6.5;8.7
1989;9;5;6.6
1989;8.4;3;5.2
1989;11.2;0;5.2
1989;13;0.5;7.6
1989;14.6;0.8;7.5
1989;21.3;2;13.6
1989;25;10.5;17.3
1989;22;11.5;16.5
1989;17.2;7.4;12.1
1989;19.6;4.3;12
1989;23;5;14.3
1989;17.6;3.7;10.6
1989;18.4;5.3;11.9
1989;15.6;5;10
1989;15.5;0.5;6.6
1989;18;1;9.6
1989;19.8;6.7;13.2
1989;13.3;5;7.5
1989;13.8;3;7.6
1989;17;1.4;10.2
1989;19;6.4;13.1
1989;22.3;10.6;14.2
1989;14.5;7.6;10.1
1989;21.5;3.5;12.9
1989;20;4.5;13.2
1989;23.5;10.3;15.7
1989;23;13;19.5
1989;25;13.5;18.4
1989;26.5;13;18.7
1989;27;12.5;19.5
1989;24;13;17.2
1989;16.4;9.2;12.5
1989;13.6;7;9.9
1989;21.5;4.4;13.1
1989;25;9.5;15.6
1989;18.3;9;11.2
